X,Y,OBJECTID,ID,IsNTMT,STREET,BLOCKNUM,BLOCKDIR,CROSSSTREET,CROSSBLOCK,CROSSBLOCKDIR,COUNTDATE,VOLUME,COUNTTYPE,DIRECTION,DESCRIPTION,DISTRICT,COUNTSTATION,BUDGETYR,COMMENTS,VERIFIEDON,AVG_SPEED
683942.148293965,1002508.03608924,31155,4116,0,DIXILETA DR,5600,E,DESERT WILLOW PKWY E,5000,E,2022/01/12 07:00:00+00,3092,MID2,West Bound,Volume Map,2,6183,2023,,2022/07/14 07:00:00+00,
686086.03116798,1005090.47408137,31156,4117,0,MONTGOMERY RD,5200,E,52ND PL,5200,E,2022/01/12 07:00:00+00,691,MID2,East Bound,Volume Map,2,1535,2023,,2022/07/15 07:00:00+00,33
686086.053805776,1005141.41568241,31157,4117,0,MONTGOMERY RD,5600,E,52ND PL,5200,E,2022/01/12 07:00:00+00,687,MID2,West Bound,Volume Map,2,1535,2023,,2022/07/15 07:00:00+00,33
643935.678805776,862137.527230971,31158,4118,0,19TH AVE,8400,S,SOUTH MOUNTAIN AVE,8400,S,2022/01/19 07:00:00+00,2896,MID2,North Bound,Volume Map,8,3079,2023,,2022/07/15 07:00:00+00,44
643902.096784778,862137.586614177,31159,4118,0,19TH AVE,9160,S,SOUTH MOUNTAIN AVE,8400,S,2022/01/19 07:00:00+00,3081,MID2,South Bound,Volume Map,8,3079,2023,,2022/07/15 07:00:00+00,44
643676.543307088,862341.739501312,31160,4119,0,SOUTH MOUNTAIN AVE,1900,W,19TH AVE,1900,W,2022/01/19 07:00:00+00,476,MID2,East Bound,Volume Map,8,2391,2023,,2022/07/15 07:00:00+00,30
643676.601377953,862374.485564306,31161,4119,0,SOUTH MOUNTAIN AVE,2300,W,19TH AVE,1900,W,2022/01/19 07:00:00+00,642,MID2,West Bound,Volume Map,8,2391,2023,,2022/07/15 07:00:00+00,30
644097.878608923,862362.826771654,31162,4120,0,SOUTH MOUNTAIN AVE,8400,S,15TH AVE,1500,W,2022/01/19 07:00:00+00,659,MID2,East Bound,Volume Map,8,3300,2023,,2022/07/15 07:00:00+00,22
644097.929790027,862391.934711285,31163,4120,0,SOUTH MOUNTAIN AVE,8400,S,15TH AVE,1500,W,2022/01/19 07:00:00+00,928,MID2,West Bound,Volume Map,8,3300,2023,,2022/07/15 07:00:00+00,22
640456.062992126,890174.810695536,31164,4121,0,JEFFERSON ST,2300,W,27TH AVE,2700,W,2022/01/19 07:00:00+00,3637,MID1,East Bound,Volume Map,7,6169,2023,,2022/07/18 07:00:00+00,
643948.595800526,862537.736220472,31165,4122,0,19TH AVE,7600,S,BASELINE RD,7600,S,2022/01/25 07:00:00+00,3888,MID2,North Bound,Volume Map,8,6078,2023,,2022/07/18 07:00:00+00,47
643911.961614173,862537.800853021,31166,4122,0,19TH AVE,8400,S,BASELINE RD,7600,S,2022/01/25 07:00:00+00,3775,MID2,South Bound,Volume Map,8,6078,2023,,2022/07/18 07:00:00+00,47
644443.168963253,1009594.05347769,31167,4124,0,PALOMA PKWY,31400,N,SONORAN PKWY,31400,N,2022/02/08 07:00:00+00,1570,MID2,North Bound,Volume Map,2,1433,2023,,2022/07/18 07:00:00+00,
644370.273293965,1009612.37631234,31168,4124,0,PALOMA PKWY,32310,N,SONORAN PKWY,31400,N,2022/02/01 07:00:00+00,1105,MID2,South Bound,Volume Map,2,1433,2023,,2022/07/18 07:00:00+00,
645021.275262468,1010026.03937008,31169,4125,0,BRONCO BUTTE TRL,1710,W,16TH AVE,1710,W,2022/02/01 07:00:00+00,483,MID2,East Bound,Volume Map,2,4435,2023,,2022/07/18 07:00:00+00,
644997.062007874,1010080.66272966,31170,4125,0,BRONCO BUTTE TRL,1900,W,16TH AVE,1710,W,2022/02/01 07:00:00+00,463,MID2,West Bound,Volume Map,2,4435,2023,,2022/07/18 07:00:00+00,
643891.031824145,1010097.17946194,31171,4126,0,BRONCO BUTTE TRL,1900,W,PALOMA PKWY,1900,W,2022/02/01 07:00:00+00,865,MID2,East Bound,Volume Map,2,3434,2023,,2022/07/18 07:00:00+00,
643891.083989501,1010126.289042,31172,4126,0,BRONCO BUTTE TRL,2100,W,PALOMA PKWY,1900,W,2022/02/01 07:00:00+00,876,MID2,West Bound,Volume Map,2,3434,2023,,2022/07/18 07:00:00+00,
650635.151574802,872867.195866145,31173,4129,0,ROESER RD,0,W,CENTRAL AVE,0,W,2022/02/09 07:00:00+00,2649,MID2,East Bound,Volume Map,7,3309,2023,,2022/07/18 07:00:00+00,33
650626.063648295,872910.871719159,31174,4129,0,ROESER RD,700,W,CENTRAL AVE,0,W,2022/02/09 07:00:00+00,3318,MID2,West Bound,Volume Map,7,3309,2023,,2022/07/18 07:00:00+00,33
653891.578740157,872924.156167977,31175,4130,0,ROESER RD,5200,S,CENTRAL AVE,0,E,2022/02/09 07:00:00+00,3195,MID2,East Bound,Volume Map,7,6299,2023,,2022/07/18 07:00:00+00,34
653891.642060369,872967.817913383,31176,4130,0,ROESER RD,5200,S,CENTRAL AVE,0,E,2022/02/09 07:00:00+00,3628,MID2,West Bound,Volume Map,7,6299,2023,,2022/07/18 07:00:00+00,34
678830.6414042,917516.750328086,31177,4131,0,44TH ST,5500,N,STANFORD DR,5500,N,2022/02/23 07:00:00+00,11966,MID2,North Bound,Volume Map,6,2094,2023,,2022/07/20 07:00:00+00,
678781.929133859,917589.553805776,31178,4131,0,44TH ST,6000,N,STANFORD DR,5500,N,2022/02/23 07:00:00+00,11753,MID2,South Bound,Volume Map,6,2094,2023,,2022/07/20 07:00:00+00,
679361.244422574,918018.518372707,31179,4132,0,MCDONALD DR,4430,E,44TH ST,4430,E,2022/02/23 07:00:00+00,12016,MID2,East Bound,Volume Map,6,1259,2023,,2022/07/20 07:00:00+00,
679346.054461941,918091.299212597,31180,4132,0,MCDONALD DR,4900,E,44TH ST,4430,E,2022/02/23 07:00:00+00,12235,MID2,West Bound,Volume Map,6,1259,2023,,2022/07/20 07:00:00+00,
677987.196850393,918565.227034122,31181,4133,0,MCDONALD DR,5880,N,40TH ST,4000,E,2022/02/23 07:00:00+00,302,MID2,West Bound,Volume Map,6,5236,2023,,2022/07/20 07:00:00+00,
678179.083989501,918415.913385823,31182,4133,0,MCDONALD DR,5880,N,40TH ST,4000,E,2022/02/23 07:00:00+00,434,MID2,East Bound,Volume Map,6,5236,2023,,2022/07/20 07:00:00+00,
670664.879921261,889739.514435694,31183,4134,0,32ND ST,0,S,WASHINGTON ST,0,S,2022/03/01 07:00:00+00,1596,MID2,North Bound,Volume Map,8,3365,2023,,2022/07/20 07:00:00+00,34
670613.025918636,889739.562335961,31184,4134,0,32ND ST,500,S,WASHINGTON ST,0,S,2022/03/01 07:00:00+00,1498,MID2,South Bound,Volume Map,8,3365,2023,,2022/07/20 07:00:00+00,34
675959.588910762,889076.489829399,31185,4135,0,40TH ST,0,S,WASHINGTON ST,0,S,2022/02/23 07:00:00+00,1400,MID2,North Bound,Volume Map,8,4102,2023,,2022/07/20 07:00:00+00,32
675913.834317584,889076.524606302,31186,4135,0,40TH ST,470,S,WASHINGTON ST,0,S,2022/02/23 07:00:00+00,1513,MID2,South Bound,Volume Map,8,4102,2023,,2022/07/20 07:00:00+00,32
666653.104658794,889063.079724409,31187,4136,0,AIR LN,2400,E,24TH ST,2400,E,2022/02/23 07:00:00+00,1886,MID2,East Bound,Volume Map,8,3350,2023,,2022/07/20 07:00:00+00,48
666653.154199474,889110.380249344,31188,4136,0,AIR LN,2800,E,24TH ST,2400,E,2022/02/23 07:00:00+00,1934,MID2,West Bound,Volume Map,8,3350,2023,,2022/07/20 07:00:00+00,48
671927.071850393,889054.333989501,31189,4137,0,AIR LN,3200,E,32ND ST,3200,E,2022/03/01 07:00:00+00,1253,MID2,East Bound,Volume Map,8,2343,2023,,2022/07/20 07:00:00+00,38
671921.009842519,889098.001312338,31190,4137,0,AIR LN,3600,E,32ND ST,3200,E,2022/03/01 07:00:00+00,1240,MID2,West Bound,Volume Map,8,2343,2023,,2022/07/20 07:00:00+00,38
673412.501312338,888973.00688976,31191,4138,0,36TH ST,3600,E,WASHINGTON ST,0,S,2022/03/01 07:00:00+00,346,MID2,South Bound,Volume Map,8,1374,2023,,2022/07/20 07:00:00+00,21
673458.255905513,888972.968503937,31192,4138,0,36TH ST,3600,E,WASHINGTON ST,0,S,2022/03/01 07:00:00+00,421,MID2,North Bound,Volume Map,8,1374,2023,,2022/07/20 07:00:00+00,21
656762.910433073,959510.304461941,31193,4139,0,GREENWAY PKWY,16630,N,7TH ST,700,E,2022/03/01 07:00:00+00,13411,MID2,East Bound,Volume Map,3,2177,2023,,2022/07/20 07:00:00+00,
656763.055446193,959615.824146979,31194,4139,0,GREENWAY PKWY,16630,N,7TH ST,700,E,2022/03/01 07:00:00+00,15419,MID2,West Bound,Volume Map,3,2177,2023,,2022/07/20 07:00:00+00,
686723.892716534,953887.238188975,31195,4140,0,56TH ST,14600,N,ACOMA DR,14600,N,2022/03/01 07:00:00+00,6782,MID2,North Bound,Volume Map,2,6031,2023,,2022/07/21 07:00:00+00,
686660.030839894,954036.447506562,31196,4140,0,56TH ST,15400,N,ACOMA DR,14600,N,2022/03/01 07:00:00+00,7028,MID2,South Bound,Volume Map,2,6031,2023,,2022/07/21 07:00:00+00,
644515.155183729,993609.141076118,31197,4142,0,QUAIL TRACK DR,1600,W,COPPERHEAD TRL,1600,W,2022/03/01 07:00:00+00,1637,MID2,North Bound,Volume Map,2,4518,2023,,2022/07/21 07:00:00+00,28
644524.365813646,993660.066272967,31198,4142,0,QUAIL TRACK DR,1900,W,COPPERHEAD TRL,1600,W,2022/03/01 07:00:00+00,978,MID2,South Bound,Volume Map,2,4518,2023,,2022/07/21 07:00:00+00,28
644524.365813646,993660.066272967,31199,4143,1,QUAIL TRACK DR,27100,N,NORTH VALLEY PKWY,1900,W,2022/03/01 07:00:00+00,978,MID2,West Bound,Speed Hump,2,4518,2023,,2022/07/21 07:00:00+00,28
644515.155183729,993609.141076118,31200,4143,1,QUAIL TRACK DR,27100,N,NORTH VALLEY PKWY,1900,W,2022/03/01 07:00:00+00,1637,MID2,East Bound,Speed Hump,2,4518,2023,,2022/07/21 07:00:00+00,28
657391.180446193,890445.888451442,31201,4144,0,12TH ST,0,S,WASHINGTON ST,0,S,2022/03/02 07:00:00+00,924,MID2,North Bound,Volume Map,8,5488,2023,,2022/07/21 07:00:00+00,19
657348.478018373,890445.945866145,31202,4144,0,12TH ST,100,S,WASHINGTON ST,0,S,2022/03/02 07:00:00+00,899,MID2,South Bound,Volume Map,8,5488,2023,,2022/07/21 07:00:00+00,19
657395.379593175,891300.932086617,31203,4145,0,12TH ST,1200,E,WASHINGTON ST,0,N,2022/03/02 07:00:00+00,531,MID2,North Bound,Volume Map,8,1373,2023,,2022/07/21 07:00:00+00,26
657352.67847769,891300.989501312,31204,4145,0,12TH ST,1200,E,WASHINGTON ST,0,N,2022/03/02 07:00:00+00,724,MID2,South Bound,Volume Map,8,1373,2023,,2022/07/21 07:00:00+00,26
656611.347440943,891185.563320212,31205,4146,0,11TH ST,0,N,WASHINGTON ST,0,N,2022/03/02 07:00:00+00,367,MID2,North Bound,Volume Map,8,3379,2023,,2022/07/22 07:00:00+00,22
656571.696194224,891185.617454067,31206,4146,0,11TH ST,300,N,WASHINGTON ST,0,N,2022/03/02 07:00:00+00,686,MID2,South Bound,Volume Map,8,3379,2023,,2022/07/22 07:00:00+00,22
662715.973753281,889755.141404197,31207,4147,0,20TH ST,100,S,JEFFERSON ST,100,S,2022/03/02 07:00:00+00,367,MID2,North Bound,Volume Map,8,1108,2023,,2022/07/22 07:00:00+00,25
662667.169947505,889755.1988189,31208,4147,0,20TH ST,290,S,JEFFERSON ST,100,S,2022/03/02 07:00:00+00,83,MID2,South Bound,Volume Map,8,1108,2023,,2022/07/22 07:00:00+00,25
656618.971128609,892298.936679788,31209,4148,0,11TH ST,300,N,VAN BUREN ST,300,N,2022/03/02 07:00:00+00,1148,MID2,North Bound,Volume Map,8,6103,2023,,2022/07/22 07:00:00+00,25
656579.32152231,892298.99081365,31210,4148,0,11TH ST,1000,N,VAN BUREN ST,300,N,2022/03/02 07:00:00+00,1145,MID2,South Bound,Volume Map,8,6103,2023,,2022/07/22 07:00:00+00,25
664100.186351705,864939.092847772,31211,4149,0,BASELINE RD,2000,E,20TH ST,2000,E,2022/03/02 07:00:00+00,30565,MID2,East Bound,Volume Map,8,2293,2023,,2022/07/22 07:00:00+00,
664845.162401576,865061.967847772,31212,4149,0,BASELINE RD,2400,E,20TH ST,2000,E,2022/03/08 07:00:00+00,25812,MID2,West Bound,Volume Map,8,2293,2023,,2022/07/22 07:00:00+00,
639258.413057745,1015458.37434383,31213,4150,0,WESTLAND RD,77800,N,23RD DR,2300,W,2022/03/02 07:00:00+00,1366,MID2,West Bound,Volume Map,2,5417,2023,,2022/07/22 07:00:00+00,26
639267.407152232,1015396.49868766,31214,4150,0,WESTLAND RD,77800,N,23RD DR,2300,W,2022/03/02 07:00:00+00,1612,MID2,East Bound,Volume Map,2,5417,2023,,2022/07/22 07:00:00+00,26
607491.75164042,868018.800524935,31215,4151,0,75TH AVE,6000,S,SOUTHERN AVE,6000,S,2022/03/08 07:00:00+00,1422,MID2,North Bound,Volume Map,7,1397,2023,,2022/07/22 07:00:00+00,
607439.85104987,868015.312992126,31216,4151,0,75TH AVE,6770,S,SOUTHERN AVE,6000,S,2022/03/08 07:00:00+00,1615,MID2,South Bound,Volume Map,7,1397,2023,,2022/07/22 07:00:00+00,
651256.295275591,905667.389107615,31217,4152,0,2ND AVE,3400,N,OSBORN RD,3400,N,2022/03/08 07:00:00+00,981,MID2,North Bound,Volume Map,4,5440,2023,,2022/07/22 07:00:00+00,25
651292.879921261,905667.332677163,31218,4152,0,2ND AVE,3900,N,OSBORN RD,3400,N,2022/03/08 07:00:00+00,716,MID2,South Bound,Volume Map,4,5440,2023,,2022/07/22 07:00:00+00,25
636364.174868766,969525.72047244,31219,4153,0,31ST AVE,19400,N,YORKSHIRE DR,19400,N,2022/03/08 07:00:00+00,355,MID2,North Bound,Volume Map,1,2063,2023,,2022/07/22 07:00:00+00,23
636309.409120735,969525.831364833,31220,4153,0,31ST AVE,20200,N,YORKSHIRE DR,19400,N,2022/03/08 07:00:00+00,321,MID2,South Bound,Volume Map,1,2063,2023,,2022/07/22 07:00:00+00,23
686538.513779528,904584.830380574,31221,4154,0,56TH ST,2900,N,THOMAS RD,2900,N,2022/03/09 07:00:00+00,6169,MID2,North Bound,Volume Map,6,3054,2023,,2022/07/22 07:00:00+00,36
686517.483923886,969464.225393698,31222,4154,0,56TH ST,3400,N,THOMAS RD,2900,N,2022/03/09 07:00:00+00,8335,MID2,South Bound,Volume Map,6,3054,2023,,2022/07/22 07:00:00+00,36
665348.036745407,953408.650590554,31223,4155,0,CAVE CREEK RD,14800,N,CLAIRE DR,14800,N,2022/03/15 07:00:00+00,11255,MID2,North Bound,Volume Map,3,5045,2023,,2022/07/22 07:00:00+00,
665253.693569552,953430.585958004,31224,4155,0,CAVE CREEK RD,15400,N,CLAIRE DR,14800,N,2022/03/15 07:00:00+00,10647,MID2,South Bound,Volume Map,3,5045,2023,,2022/07/22 07:00:00+00,
685497.758530185,902154.759842522,31225,4156,0,THOMAS RD,5200,E,52ND ST,5200,E,2022/03/09 07:00:00+00,12330,MID2,East Bound,Volume Map,6,3271,2023,,2022/07/22 07:00:00+00,
685500.839238845,902223.890419945,31226,4156,0,THOMAS RD,5600,E,52ND ST,5200,E,2022/03/15 07:00:00+00,12390,MID2,West Bound,Volume Map,6,3271,2023,,2022/07/22 07:00:00+00,
629710.052493438,899758.875656165,31227,4157,0,ENCANTO BLVD,3900,W,39TH AVE,3900,W,2022/03/08 07:00:00+00,2483,MID2,East Bound,Volume Map,4,2328,2023,,2022/07/22 07:00:00+00,56
629710.173556432,899813.453412071,31228,4157,0,ENCANTO BLVD,4300,W,39TH AVE,3900,W,2022/03/08 07:00:00+00,2301,MID2,West Bound,Volume Map,4,2328,2023,,2022/07/22 07:00:00+00,56
644028.671587925,888905.738845147,31229,4158,0,19TH AVE,1900,W,JEFFERSON ST,1900,S,2022/03/09 07:00:00+00,6376,MID2,South Bound,Volume Map,7,1009,2023,,2022/07/22 07:00:00+00,
644086.640748031,888912.91371391,31230,4158,0,19TH AVE,1900,W,JEFFERSON ST,1900,S,2022/03/14 07:00:00+00,7455,MID2,North Bound,Volume Map,7,1009,2023,,2022/07/22 07:00:00+00,
678542.982611548,991733.522309713,31231,4159,0,JOMAX RD,26600,N,40TH ST,4000,E,2022/03/15 07:00:00+00,2465,MID2,East Bound,Volume Map,2,3427,2023,,2022/07/25 07:00:00+00,
678543.052493438,991835.404855646,31232,4159,0,JOMAX RD,26600,N,40TH ST,4000,E,2022/03/15 07:00:00+00,3252,MID2,West Bound,Volume Map,2,3427,2023,,2022/07/25 07:00:00+00,
680601.398622047,991852.258202098,31233,4160,0,JOMAX RD,26600,N,44TH ST,4400,E,2022/03/15 07:00:00+00,3064,MID2,East Bound,Volume Map,2,6424,2023,,2022/07/25 07:00:00+00,
680601.452427823,991939.585958004,31234,4160,0,JOMAX RD,26600,N,44TH ST,4400,E,2022/03/15 07:00:00+00,3212,MID2,West Bound,Volume Map,2,6424,2023,,2022/07/25 07:00:00+00,
644239.334317584,942595.893044621,31235,4161,0,19TH AVE,1900,W,CHOLLA ST,11400,N,2022/03/15 07:00:00+00,12445,MID2,South Bound,Volume Map,3,1461,2023,,2022/07/25 07:00:00+00,
644312.347440943,942555.739173226,31236,4161,0,19TH AVE,1900,W,CHOLLA ST,11400,N,2022/03/15 07:00:00+00,13622,MID2,North Bound,Volume Map,3,1461,2023,,2022/07/25 07:00:00+00,
656804.729986876,923357.220144354,31237,4162,0,GLENDALE AVE,700,E,7TH ST,700,E,2022/03/16 07:00:00+00,15861,MID2,East Bound,Volume Map,6,5234,2023,,2022/07/25 07:00:00+00,
656762.171587925,923430.049540684,31238,4162,0,GLENDALE AVE,1200,E,7TH ST,700,E,2022/03/16 07:00:00+00,14974,MID2,West Bound,Volume Map,6,5234,2023,,2022/07/25 07:00:00+00,
653297.394685041,912886.812992126,31239,4163,0,CAMELBACK RD,5000,N,CENTRAL AVE,0,E,2022/03/16 07:00:00+00,16438,MID2,West Bound,Volume Map,4,1265,2023,,2022/07/25 07:00:00+00,
653248.529855642,912821.391076118,31240,4163,0,CAMELBACK RD,5000,N,CENTRAL AVE,0,E,2022/03/16 07:00:00+00,26369,MID2,East Bound,Volume Map,4,1265,2023,,2022/07/25 07:00:00+00,
649521.15059055,918772.514107615,31241,4164,0,7TH AVE,6000,N,BETHANY HOME RD,6000,N,2022/03/16 07:00:00+00,10242,MID2,North Bound,Volume Map,5,2162,2023,,2022/07/26 07:00:00+00,
649454.112860892,918776.259514436,31242,4164,0,7TH AVE,6500,N,BETHANY HOME RD,6000,N,2022/03/16 07:00:00+00,7284,MID2,South Bound,Volume Map,5,2162,2023,,2022/07/26 07:00:00+00,
659374.446850393,907598.906167977,31243,4165,0,INDIAN SCHOOL RD,4100,N,12TH ST,1200,E,2022/03/15 07:00:00+00,23618,MID2,West Bound,Volume Map,4,1270,2023,,2022/07/26 07:00:00+00,
659474.94094488,907515.090879261,31244,4165,0,INDIAN SCHOOL RD,4100,N,12TH ST,1200,E,2022/03/16 07:00:00+00,22799,MID2,East Bound,Volume Map,4,1270,2023,,2022/07/26 07:00:00+00,
644333.755249344,992466.916666664,31245,4166,0,NORTH VALLEY PKWY,27000,N,QUAIL TRACK DR,27100,N,2022/04/05 07:00:00+00,6840,MID2,South Bound,Volume Map,2,6494,2023,,2022/07/27 07:00:00+00,
644449.287401576,992466.711942255,31246,4166,0,NORTH VALLEY PKWY,27100,N,QUAIL TRACK DR,27100,N,2022/04/05 07:00:00+00,6503,MID2,North Bound,Volume Map,2,6494,2023,,2022/07/27 07:00:00+00,
602280.676837269,875740.787401572,31247,4169,0,83RD AVE,4400,S,BROADWAY RD,4400,S,2022/04/06 07:00:00+00,22,MID2,North Bound,Volume Map,7,5371,2023,,2022/07/27 07:00:00+00,25
602247.109251969,875740.890419945,31248,4169,0,83RD AVE,6000,S,BROADWAY RD,4400,S,2022/04/06 07:00:00+00,25,MID2,South Bound,Volume Map,7,5371,2023,,2022/07/27 07:00:00+00,25
601969.696850393,876822.389107615,31249,4170,0,83RD AVE,3500,S,ELWOOD ST,3500,S,2022/04/05 07:00:00+00,2006,MID2,North Bound,Volume Map,7,1129,2023,,2022/07/27 07:00:00+00,40
601933.078740157,876822.502296589,31250,4170,0,83RD AVE,4400,S,ELWOOD ST,3500,S,2022/04/05 07:00:00+00,1667,MID2,South Bound,Volume Map,7,1129,2023,,2022/07/27 07:00:00+00,40
590217.788385827,912802.689304464,31251,4171,0,101ST AVE,5000,N,CAMELBACK RD,5000,N,2022/04/06 07:00:00+00,1136,MID2,North Bound,Volume Map,5,6385,2023,,2022/07/27 07:00:00+00,26
590159.875328083,912802.890091866,31252,4171,0,101ST AVE,5450,N,CAMELBACK RD,5000,N,2022/04/06 07:00:00+00,652,MID2,South Bound,Volume Map,5,6385,2023,,2022/07/27 07:00:00+00,26
589811.750984251,912618.532152228,31253,4172,0,CAMELBACK RD,9900,W,99TH AVE,9900,W,2022/04/06 07:00:00+00,19631,MID2,East Bound,Volume Map,5,1332,2023,,2022/07/27 07:00:00+00,
590357.607939631,912689.407480314,31254,4172,0,CAMELBACK RD,10300,W,99TH AVE,9900,W,2022/04/06 07:00:00+00,18815,MID2,West Bound,Volume Map,5,1332,2023,,2022/07/27 07:00:00+00,
588895.073818896,914582.947506562,31255,4173,0,103RD AVE,5000,N,CAMELBACK RD,5000,N,2022/04/06 07:00:00+00,568,MID2,North Bound,Volume Map,5,1378,2023,,2022/07/27 07:00:00+00,27
588852.403543308,914583.097440943,31256,4173,0,103RD AVE,5500,N,CAMELBACK RD,5000,N,2022/04/06 07:00:00+00,515,MID2,South Bound,Volume Map,5,1378,2023,,2022/07/27 07:00:00+00,27
587557.099737532,913743.518372707,31257,4174,0,105TH AVE,10500,W,CAMELBACK RD,5000,N,2022/04/06 07:00:00+00,369,MID2,North Bound,Volume Map,5,3390,2023,,2022/07/27 07:00:00+00,28
587511.380249344,913743.681102365,31258,4174,0,105TH AVE,10500,W,CAMELBACK RD,5000,N,2022/04/06 07:00:00+00,424,MID2,South Bound,Volume Map,5,3390,2023,,2022/07/27 07:00:00+00,28
673839.140419949,947411.323162727,31259,3989,1,SWEETWATER AVE,3700,E,37TH PL,3700,E,2022/04/07 07:00:00+00,2364,MID2,East Bound,Speed Hump,3,3235,2022,,2022/08/12 07:00:00+00,27
673839.179790027,947458.625,31260,3989,1,SWEETWATER AVE,3720,E,37TH PL,3700,E,2022/04/07 07:00:00+00,2560,MID2,West Bound,Speed Hump,3,3235,2022,,2022/08/12 07:00:00+00,27
614024.032808401,986735.249343835,31261,4188,0,HAPPY VALLEY RD,6300,W,61ST AVE,6300,W,2022/07/13 07:00:00+00,13697,MID2,East Bound,Volume Map,1,1210,2023,,2022/08/04 07:00:00+00,52
615520.417322833,986829.431430444,31262,4188,0,HAPPY VALLEY RD,6700,W,61ST AVE,6300,W,2022/07/13 07:00:00+00,11870,MID2,West Bound,Volume Map,1,1210,2023,,2022/08/04 07:00:00+00,52
626732.272637796,986852.201771654,31263,4189,0,HAPPY VALLEY RD,4300,W,43RD AVE,4300,W,2022/07/13 07:00:00+00,16230,MID2,East Bound,Volume Map,1,2205,2023,,2022/08/04 07:00:00+00,53
626732.501968503,986950.445866145,31264,4189,0,HAPPY VALLEY RD,4700,W,43RD AVE,4300,W,2022/07/13 07:00:00+00,14077,MID2,West Bound,Volume Map,1,2205,2023,,2022/08/04 07:00:00+00,53
629165.063976377,986886.643372707,31265,4190,0,HAPPY VALLEY RD,3900,W,37TH DR,3900,W,2022/07/19 07:00:00+00,16322,MID2,East Bound,Volume Map,1,1203,2023,,2022/08/04 07:00:00+00,53
629165.269356955,986977.609908134,31266,4190,0,HAPPY VALLEY RD,4300,W,37TH DR,3900,W,2022/07/19 07:00:00+00,13766,MID2,West Bound,Volume Map,1,1203,2023,,2022/08/04 07:00:00+00,53
624044.199146982,986884.061679788,31267,4191,0,HAPPY VALLEY RD,4700,W,47TH AVE,4700,W,2022/07/19 07:00:00+00,14383,MID2,East Bound,Volume Map,1,6202,2023,,2022/08/04 07:00:00+00,53
624044.08464567,986836.75918635,31268,4191,0,HAPPY VALLEY RD,5100,W,47TH AVE,4700,W,2022/07/19 07:00:00+00,16142,MID2,East Bound,Volume Map,1,6202,2023,,2022/08/04 07:00:00+00,53
622119.171587925,986826.920931756,31269,4192,0,HAPPY VALLEY RD,5100,W,51ST AVE,5100,W,2022/07/19 07:00:00+00,12207,MID2,East Bound,Volume Map,1,4217,2023,,2022/08/04 07:00:00+00,51
622119.370078739,986906.971784778,31270,4192,0,HAPPY VALLEY RD,5500,W,51ST AVE,5100,W,2022/07/19 07:00:00+00,10050,MID2,West Bound,Volume Map,1,4217,2023,,2022/08/04 07:00:00+00,51
618549.034448817,986781.401246719,31271,4193,0,HAPPY VALLEY RD,5500,W,55TH AVE,5500,W,2022/07/19 07:00:00+00,13581,MID2,East Bound,Volume Map,1,3389,2023,,2022/08/04 07:00:00+00,58
618549.270669293,986872.367782153,31272,4193,0,HAPPY VALLEY RD,5900,W,55TH AVE,5500,W,2022/07/19 07:00:00+00,12839,MID2,West Bound,Volume Map,1,3389,2023,,2022/08/04 07:00:00+00,58
632744.41929134,986995.208333336,31273,4194,0,HAPPY VALLEY RD,25000,N,35TH AVE,3500,W,2022/07/27 07:00:00+00,14182,MID2,West Bound,Volume Map,1,3428,2023,,2022/08/04 07:00:00+00,48
632744.208989501,986896.964238845,31274,4194,0,HAPPY VALLEY RD,25000,N,35TH AVE,3500,W,2022/07/27 07:00:00+00,15585,MID2,East Bound,Volume Map,1,3428,2023,,2022/08/04 07:00:00+00,48
604415.290682416,881312.158464566,31275,4197,0,79TH AVE,2800,S,LOWER BUCKEYE RD,2800,S,2022/05/18 07:00:00+00,2041,MID2,North Bound,Volume Map,7,2443,2023,,2022/08/10 07:00:00+00,27
604415.290682416,881312.158464566,31276,4197,0,79TH AVE,3670,S,LOWER BUCKEYE RD,2800,S,2022/05/18 07:00:00+00,1890,MID2,South Bound,Volume Map,7,2443,2023,,2022/08/10 07:00:00+00,27
604465.750656169,881857.787073493,31277,4198,0,79TH AVE,2600,S,MAGNOLIA ST,2600,S,2022/05/18 07:00:00+00,698,MID2,North Bound,Volume Map,7,4453,2023,,2022/08/10 07:00:00+00,26
604423.036417324,881857.915682413,31278,4198,0,79TH AVE,2800,S,MAGNOLIA ST,2600,S,2022/05/18 07:00:00+00,347,MID2,South Bound,Volume Map,7,4453,2023,,2022/08/10 07:00:00+00,26
604708.827427823,881522.311023623,31279,4199,0,LOWER BUCKEYE RD,7500,W,75TH AVE,7500,W,2022/05/18 07:00:00+00,13088,MID2,East Bound,Volume Map,7,1319,2023,,2022/08/10 07:00:00+00,
604709.078740157,881605.996391073,31280,4199,0,LOWER BUCKEYE RD,7900,W,75TH AVE,7500,W,2022/05/18 07:00:00+00,13508,MID2,West Bound,Volume Map,7,1319,2023,,2022/08/10 07:00:00+00,
